GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,OBSERVATION COUNT,BREEDING BIRD ATLAS CODE,BREEDING BIRD ATLAS CATEGORY,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID, LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS462003166,11/13/2018 14:14,9131,species,Great Hornbill,Buceros bicornis,,,3,,,,India,IN,Kerala,IN-KL,Idukki,IN-KL-ID,,,,,Periyar Lake,L5388694,P,9.5274001,77.1761656,1/31/2017,8:00:00,obsr508201,S34063952,Traveling,P22,EBIRD,180,20,,3,1,,0,1,0,,The entire main course of the lake was covered during the survey from boat landing to Mullakody,
URN:CornellLabOfOrnithology:EBIRD:OBS682626786,12/4/2018 1:20,9131,species,Great Hornbill,Buceros bicornis,,,1,,,,India,IN,Tamil Nadu,IN-TN,Coimbatore,IN-TN-CO,,,,,VBS-MATHA-06,L5528547,P,10.35597,76.935631,3/4/2018,7:26:00,obsr672663,S50411467,Stationary,P21,EBIRD_IND,5,,,4,1,G2988734,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS584317084,11/13/2018 14:15,9131,species,Great Hornbill,Buceros bicornis,,,1,,,,India,IN,Tamil Nadu,IN-TN,Coimbatore,IN-TN-CO,,,,,VBS-MATHA-06,L5528547,P,10.35597,76.935631,3/4/2018,7:26:00,obsr885071,S43360787,Stationary,P21,EBIRD_IND,5,,,4,1,G2988734,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS584323051,11/13/2018 14:15,9131,species,Great Hornbill,Buceros bicornis,,,1,,,,India,IN,Tamil Nadu,IN-TN,Coimbatore,IN-TN-CO,,,,,VBS-MATHA-06,L5528547,P,10.35597,76.935631,3/4/2018,7:26:00,obsr357916,S43361148,Stationary,P21,EBIRD_IND,5,,,4,1,G2988734,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS676936927,11/16/2018 7:15,9131,species,Great Hornbill,Buceros bicornis,,,1,,,,India,IN,Tamil Nadu,IN-TN,Coimbatore,IN-TN-CO,,,,,VBS-MATHA-06,L5528547,P,10.35597,76.935631,3/4/2018,7:26:00,obsr751759,S49965689,Stationary,P21,EBIRD_IND,5,,,4,1,G2988734,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS485757148,11/13/2018 14:14,9131,species,Great Hornbill,Buceros bicornis,,,8,,,,India,IN,Kerala,IN-KL,Pathanamthitta,IN-KL-PT,,,,,Pandiyanthode location 4,L5691017,P,9.352332,77.167253,12/3/2016,8:54:00,obsr509242,S35969995,Traveling,P22,EBIRD,48,6,,6,1,G2337318,0,1,1,,,Saw them  in a big tree..after sometimes they flewaway..got the photographs too 
URN:CornellLabOfOrnithology:EBIRD:OBS485127642,11/13/2018 14:14,9131,species,Great Hornbill,Buceros bicornis,,,8,,,,India,IN,Kerala,IN-KL,Pathanamthitta,IN-KL-PT,,,,,Pandiyanthode location 4,L5691017,P,9.352332,77.167253,12/3/2016,8:54:00,obsr527144,S35922413,Traveling,P22,EBIRD,48,6,,6,1,G2337318,0,1,1,,,Saw them  in a big tree..after sometimes they flewaway..got the photographs too 
URN:CornellLabOfOrnithology:EBIRD:OBS587098859,11/13/2018 13:59,6438,species,Black-bellied Tern,Sterna acuticauda,,,2,,,,India,IN,Arunachal Pradesh,IN-AR,East Siang,IN-AR-ES,,,,,"(27.996, 95.441)",L6583208,P,27.9963426,95.4405753,2/10/2018,13:30:00,obsr811142,S43586244,Traveling,P22,EBIRD,145,2,,2,1,G3011998,0,0,1,Documentation-Requested,,Seen with Megha Rao. Photographed (and will be uploaded once published). Possible breeding pair.
URN:CornellLabOfOrnithology:EBIRD:OBS587390766,11/13/2018 13:59,6438,species,Black-bellied Tern,Sterna acuticauda,,,4,,,,India,IN,Arunachal Pradesh,IN-AR,East Siang,IN-AR-ES,,,,,"(27.996, 95.441)",L6583208,P,27.9963426,95.4405753,2/10/2018,13:30:00,obsr628175,S43609386,Traveling,P22,EBIRD,145,2,,2,1,G3011998,0,0,1,Documentation-Requested,,Seen with Megha Rao. Photographed. 
URN:CornellLabOfOrnithology:EBIRD:OBS548496816,11/13/2018 14:28,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,X,,,,India,IN,Karnataka,IN-KA,Ramanagara,IN-KA-RM,,,,,"Nelamale Hillock, Tenginakal Forest",L6462780,P,12.618813,77.328202,11/4/2017,6:30:00,obsr554981,S40437139,Stationary,P21,EBIRD,150,,,3,1,,0,1,0,,"I visited this hillock with 2 local nature enthusiasts. We walked past fields, streams and ascended this hillock. Weather was bit cloudy. Entire region was quite green and full of bird activity, specially after the sunshine at around 7:30am. Saw Cattle and Goat Dung but not much sign of grazing, lush ground vegetation and grass. Hillock is not very steep and easy to climb. We found Saw-Scaled Viper among the grasses.",
URN:CornellLabOfOrnithology:EBIRD:OBS563845681,9/26/2018 8:21,33786,species,Yellow Weaver,Ploceus megarhynchus,,,5,,,,India,IN,Assam,IN-AS,Golaghat,IN-AS-GG,,,,,Kaziranga National Park,L6665124,P,26.6137763,93.3754206,1/4/2018,7:30:00,obsr493998,S41611505,Traveling,P22,EBIRD,450,23,,3,1,,0,1,0,,birding first half in central range and second half in the eastern part of the park,
URN:CornellLabOfOrnithology:EBIRD:OBS569316943,11/13/2018 14:27,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,N ,C3,,India,IN,Chhattisgarh,IN-CT,Raipur,IN-CT-RP,,,,,"Mungesar, Chhattisgarh, IN (21.3, 81.816)",L6749914,P,21.3004768,81.8156801,1/18/2018,16:00:00,obsr952745,S42087394,Incidental,P20,EBIRD_IND,,,,2,0,,0,1,0,,Indian Eagle Owl,Juvenile
URN:CornellLabOfOrnithology:EBIRD:OBS611608746,11/13/2018 14:31,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Tamil Nadu,IN-TN,Salem,IN-TN-SA,,,,,"AriyapalayamRoad, Muthakavandanur",L6813869,P,11.6276006,78.4746575,5/5/2018,16:45:00,obsr843982,S45323429,Traveling,P22,EBIRD,20,0.7,,1,1,,0,1,0,,Feel happy,
URN:CornellLabOfOrnithology:EBIRD:OBS577750239,11/15/2018 13:55,9131,species,Great Hornbill,Buceros bicornis,,,2,,,,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,,,,,nelliyampathi view point,L6877453,P,10.5389521,76.6747427,11/12/2016,17:00:00,obsr947067,S42766855,Traveling,P22,EBIRD,15,0.2,,2,1,,1,1,0,,,marakomil ninnum matoru marathilek pari kalikkukayayirunnu
URN:CornellLabOfOrnithology:EBIRD:OBS586010639,11/13/2018 14:31,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,3,P ,C3,,India,IN,Tamil Nadu,IN-TN,Salem,IN-TN-SA,,,,,"Panna vadi Side, Mettur",L7039887,P,11.9063785,77.7689364,3/4/2018,8:45:00,obsr758571,S43499910,Traveling,P22,EBIRD,135,1.2,,2,1,,1,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS724857257,3/16/2019 4:18,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,2,,,,India,IN,Chhattisgarh,IN-CT,Raipur,IN-CT-RP,,,,,"Jungle Safari, Naya Raipur, Chhattisgarh, IN (21.101, 81.779)",L7537844,P,21.1010001,81.7787883,3/13/2019,16:57:00,obsr458257,S53763827,Traveling,P22,EBIRD_IND,30,9,,2,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS701392212,1/22/2019 7:13,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,2,,,,India,IN,Tamil Nadu,IN-TN,Kanniyakumari,IN-TN-KK,,,,,"Eraiyur Sugar Mill, Eraiyur, Perambalur, Tamilnadu, India",L8473591,P,8.1640315,77.4150689,5/2/2018,8:00:00,obsr1198475,S51925163,Stationary,P21,EBIRD,1440,,,1,1,,0,1,0,,"Eraiyur Sugar Mill is a part of a reserved forest in Perambalur, Tamilnadu. The place is a very good place for birding and serves as a resident place for birds including Rose ringed parakeets and egrets. Other than birds spotted deer, black naped hare and foxes are found here.-",
URN:CornellLabOfOrnithology:EBIRD:OBS709135397,2/11/2019 13:50,9131,species,Great Hornbill,Buceros bicornis,,,1,,,,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,,,,,"70,21,5PKM",L8590841,P,10.4137883,76.6362828,2/8/2019,11:45:00,obsr911223,S52588190,Stationary,P21,EBIRD_IND,15,,,3,1,G3846580,1,1,0,,"70,21,5 PKM. Muthuvarachal.Participants Raveendran K.C.,Prasanth T.S.,Lathish R Nath.",
URN:CornellLabOfOrnithology:EBIRD:OBS717150275,3/1/2019 22:47,9131,species,Great Hornbill,Buceros bicornis,,,1,,,,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,,,,,"70,21,5PKM",L8590841,P,10.4137883,76.6362828,2/8/2019,11:45:00,obsr1239892,S53270029,Stationary,P21,EBIRD_IND,15,,,3,1,G3846580,1,1,0,,"70,21,5 PKM. Muthuvarachal.Participants Raveendran K.C.,Prasanth T.S.,Lathish R Nath.",Heard a call from  another direction
URN:CornellLabOfOrnithology:EBIRD:OBS708976314,2/11/2019 13:50,9131,species,Great Hornbill,Buceros bicornis,,,1,,,,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,,,,,"70,21,5PKM",L8590841,P,10.4137883,76.6362828,2/8/2019,11:45:00,obsr547694,S52575743,Stationary,P21,EBIRD_IND,15,,,3,1,G3846580,1,1,0,,"70,21,5 PKM. Muthuvarachal.Participants Raveendran K.C.,Prasanth T.S.,Lathish R Nath.",Heard a call from  another direction
URN:CornellLabOfOrnithology:EBIRD:OBS709012297,2/11/2019 13:50,9131,species,Great Hornbill,Buceros bicornis,,,1,,,,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,,,,,"70,21,5PKM",L8590841,P,10.4137883,76.6362828,2/8/2019,11:45:00,obsr451976,S52578387,Stationary,P21,EBIRD_IND,15,,,3,1,G3846580,1,1,0,,"70,21,5 PKM. Muthuvarachal.Participants Raveendran K.C.,Prasanth T.S.,Lathish R Nath.",Heard a call from  another direction
URN:CornellLabOfOrnithology:EBIRD:OBS717158829,3/1/2019 23:18,9131,species,Great Hornbill,Buceros bicornis,,,1,,,,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,,,,,"70,21,5PKM",L8590841,P,10.4137883,76.6362828,2/8/2019,11:45:00,obsr779050,S53270682,Stationary,P21,EBIRD_IND,15,,,3,1,G3846580,1,1,0,,"70,21,5 PKM. Muthuvarachal.Participants Raveendran K.C.,Prasanth T.S.,Lathish R Nath.",Heard a call from  another direction
URN:CornellLabOfOrnithology:EBIRD:OBS712983486,2/19/2019 4:31,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Tamil Nadu,IN-TN,Salem,IN-TN-SA,,,,,"Kalarampatty Village , Attur ,Salem District",L8443312,P,11.60804,78.4658498,2/18/2019,18:15:00,obsr843982,S52919134,Traveling,P22,EBIRD_IND,15,2.575,,1,1,,0,1,0,,Feel happy,
URN:CornellLabOfOrnithology:EBIRD:OBS708229618,4/7/2019 5:37,6474,species,Indian Skimmer,Rynchops albicollis,,,25,,,,India,IN,Gujarat,IN-GJ,Jamnagar,IN-GJ-JA,,,,,"Bedi Port Road, Jamnagar, Gujarat, IN (22.511, 70.03)",L8579240,P,22.5106186,70.0297572,2/9/2019,14:50:00,obsr609358,S52511393,Traveling,P22,EBIRD_IND,234,12.3,,3,1,,1,1,1,,,At Dowitcher Point
URN:CornellLabOfOrnithology:EBIRD:OBS684563577,12/15/2018 16:47,30536,species,Yellow-breasted Bunting,Emberiza aureola,,,6,,,,India,IN,West Bengal,IN-WB,Jalpaiguri,IN-WB-JA,,,,,"West Bengal, IN (26.658, 88.402)",L8237001,P,26.6581069,88.4020405,12/10/2018,16:14:00,obsr791290,S50566877,Traveling,P22,EBIRD,124,4.81,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS684674921,12/10/2018 14:50,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Madhya Pradesh,IN-MP,Dewas,IN-MP-DE,,,,,"Bhilai, Madhya Pradesh, IN (22.823, 76.773)",L8238480,P,22.8232839,76.7734566,12/9/2018,8:50:00,obsr679100,S50576258,Traveling,P22,EBIRD_IND,17,0.08,,4,1,,0,1,0,,,Seen
URN:CornellLabOfOrnithology:EBIRD:OBS685850718,1/3/2019 9:11,11413,species,Saker Falcon,Falco cherrug,,,1,,,,India,IN,Gujarat,IN-GJ,Ahmadabad,IN-GJ-AH,,,,,"Aniyali, Gujarat, IN (22.834, 72.113)",L8253173,P,22.8339387,72.1126928,12/15/2018,7:36:00,obsr1200985,S50669735,Traveling,P22,EBIRD,75,1.625,,15,0,,0,1,1,,,Awesome
URN:CornellLabOfOrnithology:EBIRD:OBS703649711,3/7/2019 5:05,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Rajasthan,IN-RJ,Jalor,IN-RJ-JL,,,,,"(25.1788,72.7155)",L8508296,P,25.178776,72.715541,1/18/2019,18:50:00,obsr685602,S52110428,Incidental,P20,EBIRD,,,,7,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS706046068,2/3/2019 6:13,9131,species,Great Hornbill,Buceros bicornis,,,1,,,,India,IN,Kerala,IN-KL,Idukki,IN-KL-ID,,,,,"(9.5350,77.2758)",L8510943,P,9.535023,77.275834,1/26/2019,9:25:00,obsr938426,S52323653,Traveling,P22,EBIRD_IND,15,0.493,,2,1,G3806541,0,1,0,,"Sub cell 42,33,3 -list 4 with Shabeer -Flowing water body - Mulla river -invasive species - Epitorium and Lantana -",
URN:CornellLabOfOrnithology:EBIRD:OBS703870725,1/28/2019 6:23,9131,species,Great Hornbill,Buceros bicornis,,,1,,,,India,IN,Kerala,IN-KL,Idukki,IN-KL-ID,,,,,"(9.5350,77.2758)",L8510943,P,9.535023,77.275834,1/26/2019,9:25:00,obsr468305,S52127089,Traveling,P22,EBIRD_IND,15,0.493,,2,1,G3806541,0,1,0,,"Sub cell 42,33,3 -list 4 with Shabeer -Flowing water body - Mulla river -invasive species - Epitorium and Lantana -",
URN:CornellLabOfOrnithology:EBIRD:OBS703870735,1/28/2019 6:23,9131,species,Great Hornbill,Buceros bicornis,,,1,,,,India,IN,Kerala,IN-KL,Idukki,IN-KL-ID,,,,,"(9.5350,77.2758)",L8510943,P,9.535023,77.275834,1/26/2019,9:25:00,obsr1181061,S52127090,Traveling,P22,EBIRD_IND,15,0.493,,2,1,G3806541,0,1,0,,"Sub cell 42,33,3 -list 4 with Shabeer -Flowing water body - Mulla river -invasive species - Epitorium and Lantana -",
URN:CornellLabOfOrnithology:EBIRD:OBS703440520,1/27/2019 11:29,9131,species,Great Hornbill,Buceros bicornis,,,2,,,,India,IN,Kerala,IN-KL,Idukki,IN-KL-ID,,,,,Umayamthuruthu,L8504952,P,9.5083,77.343123,1/25/2019,16:37:00,obsr456995,S52092799,Stationary,P21,EBIRD_IND,15,,,2,1,G3802620,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS703454657,1/27/2019 11:29,9131,species,Great Hornbill,Buceros bicornis,,,2,,,,India,IN,Kerala,IN-KL,Idukki,IN-KL-ID,,,,,Umayamthuruthu,L8504952,P,9.5083,77.343123,1/25/2019,16:37:00,obsr1181061,S52094014,Stationary,P21,EBIRD_IND,15,,,2,1,G3802620,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS727247127,3/21/2019 7:30,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,2,,,,India,IN,Madhya Pradesh,IN-MP,East Nimar,IN-MP-EN,,,,,"(21.942, 76.324)",L8889688,P,21.9421327,76.3244583,3/21/2019,14:47:00,obsr890620,S54066041,Traveling,P22,EBIRD,128,0.145,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS729488785,3/26/2019 7:08,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,X,,,,India,IN,Karnataka,IN-KA,Bangalore,IN-KA-BN,,,,,"48 Pillers, Pipeline Road, Outskirts of Rajajinagar,",L8919508,P,12.997961,77.525868,8/26/1978,16:00:00,obsr359585,S54237760,Traveling,P22,EBIRD,120,1,,1,0,,0,1,0,,The area surrounded by drland cultivations and a clear stream was flowing under the pipe (s) that were held-up by 48 pillers,
URN:CornellLabOfOrnithology:EBIRD:OBS124380589,11/13/2018 14:16,6474,species,Indian Skimmer,Rynchops albicollis,,,5,,,,India,IN,Madhya Pradesh,IN-MP,Morena,IN-MP-MO,,,,,Chambal River,L1253241,P,26.8587885,78.327095,2/3/2009,,obsr131204,S8683428,Incidental,P20,EBIRD,,,,1,1,,0,1,1,,,
URN:CornellLabOfOrnithology:EBIRD:OBS124380588,11/13/2018 14:16,6438,species,Black-bellied Tern,Sterna acuticauda,,,4,,,,India,IN,Madhya Pradesh,IN-MP,Morena,IN-MP-MO,,,,,Chambal River,L1253241,P,26.8587885,78.327095,2/3/2009,,obsr131204,S8683428,Incidental,P20,EBIRD,,,,1,1,,0,1,1,,,
URN:CornellLabOfOrnithology:EBIRD:OBS263094333,3/25/2019 7:11,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Maharashtra,IN-MH,Osmanabad,IN-MH-OS,,,,,TISS inner-gate to lake,L2579696,P,18.0261546,76.0569002,6/27/2014,17:30:00,obsr452682,S19051145,Traveling,P22,EBIRD,90,3,,1,1,,0,1,0,,"Rained a day before, clear weather.",Calling at 6.45pm. Flew from roosting site and perched on the edge of cliff.
URN:CornellLabOfOrnithology:EBIRD:OBS297407072,11/13/2018 14:29,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Maharashtra,IN-MH,Osmanabad,IN-MH-OS,,,,,TISS inner-gate to lake,L2579696,P,18.0261546,76.0569002,2/15/2015,18:00:00,obsr452682,S21885271,Traveling,P22,EBIRD,60,2,,1,1,,0,1,0,,Clear sky.,Flew and perched at the edge of the cliff.
URN:CornellLabOfOrnithology:EBIRD:OBS291401197,11/13/2018 14:29,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Maharashtra,IN-MH,Osmanabad,IN-MH-OS,,,,,TISS inner-gate to lake,L2579696,P,18.0261546,76.0569002,1/17/2015,17:30:00,obsr452682,S21377308,Traveling,P22,EBIRD,75,3,,1,1,,0,1,0,,"Clear sky,",First heard and then after 15min flew and perched above computer Lab.
URN:CornellLabOfOrnithology:EBIRD:OBS283480267,5/26/2019 6:09,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Tamil Nadu,IN-TN,The Nilgiris,IN-TN-NI,,,,,"Thengumarahada Forest, Nilgiris",L2804620,H,11.5739638,76.9228363,11/22/2014,7:00:00,obsr281197,S20746639,Traveling,P22,EBIRD,300,10,,4,1,G1059817,0,1,0,,AT SATHYAMANGALAM TIGER RESERVE.,
URN:CornellLabOfOrnithology:EBIRD:OBS304821857,11/13/2018 14:14,9131,species,Great Hornbill,Buceros bicornis,,,2,,,,India,IN,Kerala,IN-KL,Palakkad,IN-KL-PL,,,,,Padagiri--Kesavanpara,L3508434,P,10.5228056,76.673,12/12/2009,7:30:00,obsr440315,S22480752,Traveling,P22,EBIRD,180,2.8,,5,1,,0,1,0,,"Observed by C Sashikumar, CK Vishnudas, Raju S, Kannan S, PA Vijayan. Travancore-Cochin Ornithological Survey, 2009.",
URN:CornellLabOfOrnithology:EBIRD:OBS385793584,11/13/2018 14:27,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Gujarat,IN-GJ,Rajkot,IN-GJ-RA,,,,,NAGBAIMATA TEMPLE,L3732236,P,22.1870275,71.1017668,3/24/2016,8:00:00,obsr633150,S28550119,Traveling,P22,EBIRD,150,3,,4,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS670439478,11/13/2018 14:29,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Maharashtra,IN-MH,Amravati,IN-MH-AM,,,,,"Chhatri Lake--Backwaters, Amravati",L3024097,H,20.8954612,77.776401,10/26/2018,6:05:00,obsr973503,S49469730,Traveling,P22,EBIRD,170,3,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS278365367,12/25/2018 21:39,5625,species,Sociable Lapwing,Vanellus gregarius,,,1,,,,India,IN,Rajasthan,IN-RJ,Bharatpur,IN-RJ-BP,,,,,Keoladeo Ghana National Park,L3139728,P,27.1680697,77.5233679,2/20/2004,,obsr359940,S20368978,Incidental,P20,EBIRD,,,,1,1,,0,1,1,,.  23: 127-137. BSAP outing.,
URN:CornellLabOfOrnithology:EBIRD:OBS278365226,5/9/2019 9:57,5625,species,Sociable Lapwing,Vanellus gregarius,,,X,,,,India,IN,Rajasthan,IN-RJ,Bharatpur,IN-RJ-BP,,,,,Keoladeo Ghana National Park,L3139728,P,27.1680697,77.5233679,2/21/2004,,obsr359940,S20368977,Incidental,P20,EBIRD,,,,1,1,,0,1,1,,.  23: 137-140. BSAP outing.,
URN:CornellLabOfOrnithology:EBIRD:OBS279775959,11/13/2018 14:30,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,X,,,,India,IN,Rajasthan,IN-RJ,Bharatpur,IN-RJ-BP,,,,,Keoladeo Ghana National Park,L3139728,P,27.1680697,77.5233679,1/5/1983,,obsr359940,S20473210,Historical,P62,EBIRD,,,,1,1,,0,1,0,,List comprises dates from 1 to 5 Jan 1983.,
URN:CornellLabOfOrnithology:EBIRD:OBS283091044,11/13/2018 14:31,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Tamil Nadu,IN-TN,Madurai,IN-TN-MA,,,,,"kunnathur tank , Madurai",L3184940,P,9.9018654,78.2484698,11/23/2014,10:15:00,obsr543343,S20715389,Traveling,P22,EBIRD,120,2,,2,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS718161640,3/4/2019 2:42,9131,species,Great Hornbill,Buceros bicornis,,,1,,,,India,IN,Kerala,IN-KL,Thrissur,IN-KL-TS,,,,,Anakkayam Forest Station2,L4399579,H,10.3155526,76.6679406,3/7/2016,10:05:00,obsr639338,S53370115,Traveling,P22,EBIRD,15,0.2,,6,1,G1951460,0,1,0,,Kerala Bird Atlas,
URN:CornellLabOfOrnithology:EBIRD:OBS383923270,11/13/2018 14:14,9131,species,Great Hornbill,Buceros bicornis,,,1,,,,India,IN,Kerala,IN-KL,Thrissur,IN-KL-TS,,,,,Anakkayam Forest Station2,L4399579,H,10.3155526,76.6679406,3/7/2016,10:05:00,obsr444880,S28409401,Traveling,P22,EBIRD,15,0.2,,6,1,G1951460,0,1,0,,Kerala Bird Atlas,
URN:CornellLabOfOrnithology:EBIRD:OBS434021696,11/13/2018 14:14,9131,species,Great Hornbill,Buceros bicornis,,,1,,,,India,IN,Kerala,IN-KL,Thrissur,IN-KL-TS,,,,,Anakkayam Forest Station2,L4399579,H,10.3155526,76.6679406,3/7/2016,10:05:00,obsr537301,S31885776,Traveling,P22,EBIRD,15,0.2,,6,1,G1951460,0,1,0,,Kerala Bird Atlas,
URN:CornellLabOfOrnithology:EBIRD:OBS498319867,11/13/2018 14:31,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,2,,,,India,IN,Tamil Nadu,IN-TN,Coimbatore,IN-TN-CO,,,,,Aiyasamy Temple Foothills,L4267201,H,10.921298,76.874578,5/11/2017,17:30:00,obsr492322,S36779536,Traveling,P22,EBIRD,40,1,,1,1,,0,1,0,,Personal Trip to check the bird activity during hot summer,
URN:CornellLabOfOrnithology:EBIRD:OBS425506769,11/13/2018 14:31,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Tamil Nadu,IN-TN,Coimbatore,IN-TN-CO,,,,,Aiyasamy Temple Foothills,L4267201,H,10.921298,76.874578,8/6/2016,11:10:00,obsr798011,S31254609,Traveling,P22,EBIRD,25,2,,3,1,G1897582,1,1,0,,<br />Submitted from eBird Android 1.2.4,Sub adult
URN:CornellLabOfOrnithology:EBIRD:OBS421933194,11/13/2018 14:31,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Tamil Nadu,IN-TN,Coimbatore,IN-TN-CO,,,,,Aiyasamy Temple Foothills,L4267201,H,10.921298,76.874578,8/6/2016,11:10:00,obsr674832,S30988820,Traveling,P22,EBIRD,25,2,,3,1,G1897582,1,1,0,,<br />Submitted from eBird Android 1.2.4,Sub adult
URN:CornellLabOfOrnithology:EBIRD:OBS568099320,1/24/2019 2:16,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,2,,,,India,IN,Rajasthan,IN-RJ,Pali,IN-RJ-PA,,,,,Jawai dam,L4341666,H,25.0896022,73.1488824,1/13/2018,7:30:00,obsr957909,S41960602,Traveling,P22,EBIRD,300,4,,4,1,G2871654,0,1,0,,"Birding near Jawai dam and surrounding location..wetland, hill and open area...",
URN:CornellLabOfOrnithology:EBIRD:OBS568167543,1/24/2019 2:16,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,2,,,,India,IN,Rajasthan,IN-RJ,Pali,IN-RJ-PA,,,,,Jawai dam,L4341666,H,25.0896022,73.1488824,1/13/2018,7:30:00,obsr890260,S41966341,Traveling,P22,EBIRD,300,4,,4,1,G2871654,0,1,0,,"Birding near Jawai dam and surrounding location..wetland, hill and open area...",
URN:CornellLabOfOrnithology:EBIRD:OBS568040273,1/24/2019 2:16,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,2,,,,India,IN,Rajasthan,IN-RJ,Pali,IN-RJ-PA,,,,,Jawai dam,L4341666,H,25.0896022,73.1488824,1/13/2018,7:30:00,obsr846778,S41955770,Traveling,P22,EBIRD,300,4,,4,1,G2871654,0,1,0,,"Birding near Jawai dam and surrounding location..wetland, hill and open area...",
URN:CornellLabOfOrnithology:EBIRD:OBS562550063,1/23/2019 23:20,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,1,,,,India,IN,Rajasthan,IN-RJ,Pali,IN-RJ-PA,,,,,Jawai dam,L4341666,H,25.0896022,73.1488824,1/1/2018,9:46:00,obsr993254,S41500249,Stationary,P21,EBIRD,6,,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS380045856,11/13/2018 14:31,8367,species,Rock Eagle-Owl,Bubo bengalensis,,,2,,,,India,IN,Tamil Nadu,IN-TN,The Nilgiris,IN-TN-NI,,,,,"Hill Trek above Kakkachan Nagar, Sholur",L4351436,P,11.4851164,76.6334964,3/5/2016,14:47:00,obsr559967,S28060721,Traveling,P22,EBIRD,1,2,,2,1,,0,1,0,,<br />Submitted from eBird Android 1.0.2,
